PC_Timestamp,ECG
2026-06-18 12:43:02.560513,45.87
2026-06-18 12:43:02.568769,51.61
2026-06-18 12:43:02.574313,57.32
2026-06-18 12:43:02.584658,57.04
2026-06-18 12:43:02.584658,57.75
2026-06-18 12:43:02.600778,53.48
2026-06-18 12:43:02.607986,49.23
2026-06-18 12:43:02.616544,44.01
2026-06-18 12:43:02.618504,44.78
2026-06-18 12:43:02.631849,44.56
2026-06-18 12:43:02.634553,41.35
2026-06-18 12:43:02.646384,34.18
2026-06-18 12:43:02.651004,28.04
2026-06-18 12:43:02.661868,24.91
2026-06-18 12:43:02.671527,21.8
2026-06-18 12:43:02.677600,16.72
2026-06-18 12:43:02.687137,11.66
2026-06-18 12:43:02.694181,4.64
2026-06-18 12:43:02.702416,0.64
2026-06-18 12:43:02.710403,-2.35
2026-06-18 12:43:02.718393,-1.35
2026-06-18 12:43:02.725443,-3.33
2026-06-18 12:43:02.733406,-3.31
2026-06-18 12:43:02.740544,-7.28
2026-06-18 12:43:02.749513,-10.22
2026-06-18 12:43:02.756865,-18.13
2026-06-18 12:43:02.765196,-21.03
2026-06-18 12:43:02.770820,-25.9
2026-06-18 12:43:02.779090,-25.77
2026-06-18 12:43:02.788135,-27.63
2026-06-18 12:43:02.795143,-22.52
2026-06-18 12:43:02.801041,-20.41
2026-06-18 12:43:02.810654,-17.33
2026-06-18 12:43:02.819921,-24.2
2026-06-18 12:43:02.824138,-25.08
2026-06-18 12:43:02.834173,-25.95
2026-06-18 12:43:02.842861,-17.86
2026-06-18 12:43:02.851008,-14.78
2026-06-18 12:43:02.857119,-12.72
2026-06-18 12:43:02.866626,-13.65
2026-06-18 12:43:02.870858,-13.58
2026-06-18 12:43:02.881768,-14.51
2026-06-18 12:43:02.890116,-16.43
2026-06-18 12:43:02.898125,-20.33
2026-06-18 12:43:02.904136,-18.23
2026-06-18 12:43:02.912231,-16.15
2026-06-18 12:43:02.917533,-15.08
2026-06-18 12:43:02.928325,-12.02
2026-06-18 12:43:02.934370,-12.95
2026-06-18 12:43:02.943492,-13.88
2026-06-18 12:43:02.950555,-14.81
2026-06-18 12:43:02.958894,-19.71
2026-06-18 12:43:02.968375,-19.61
2026-06-18 12:43:02.973961,-18.52
2026-06-18 12:43:02.983961,-19.42
2026-06-18 12:43:02.983961,-22.31
2026-06-18 12:43:02.999430,-25.18
2026-06-18 12:43:03.007267,-22.07
2026-06-18 12:43:03.015053,-14.0
2026-06-18 12:43:03.017069,-10.94
2026-06-18 12:43:03.029737,-11.88
2026-06-18 12:43:03.038493,-17.8
2026-06-18 12:43:03.045576,-18.7
2026-06-18 12:43:03.050749,-18.61
2026-06-18 12:43:03.060474,-15.53
2026-06-18 12:43:03.067078,-15.45
2026-06-18 12:43:03.076001,-9.41
2026-06-18 12:43:03.085110,-10.35
2026-06-18 12:43:03.090163,-6.32
2026-06-18 12:43:03.100415,-6.29
2026-06-18 12:43:03.100415,-10.24
2026-06-18 12:43:03.116074,-17.15
2026-06-18 12:43:03.124105,-12.09
2026-06-18 12:43:03.131735,1.9
2026-06-18 12:43:03.133747,17.81
2026-06-18 12:43:03.146439,14.74
2026-06-18 12:43:03.150400,-12.2
2026-06-18 12:43:03.162135,-43.98
2026-06-18 12:43:03.171024,-52.72
2026-06-18 12:43:03.177672,-38.52
2026-06-18 12:43:03.183721,-14.45
2026-06-18 12:43:03.193218,-2.44
2026-06-18 12:43:03.201803,-3.42
2026-06-18 12:43:03.207111,-6.39
2026-06-18 12:43:03.217555,2.6
2026-06-18 12:43:03.225575,10.54
2026-06-18 12:43:03.233225,19.45
2026-06-18 12:43:03.234660,17.36
2026-06-18 12:43:03.249377,13.29
2026-06-18 12:43:03.257400,12.23
2026-06-18 12:43:03.264817,18.14
2026-06-18 12:43:03.271258,21.03
2026-06-18 12:43:03.279415,21.92
2026-06-18 12:43:03.285348,14.85
2026-06-18 12:43:03.294752,14.78
2026-06-18 12:43:03.300338,12.71
2026-06-18 12:43:03.310790,13.64
2026-06-18 12:43:03.319019,15.56
2026-06-18 12:43:03.327351,13.5
2026-06-18 12:43:03.335348,17.41
2026-06-18 12:43:03.342345,19.31
2026-06-18 12:43:03.350651,19.22
2026-06-18 12:43:03.358918,23.1
2026-06-18 12:43:03.366115,30.94
2026-06-18 12:43:03.371532,43.72
2026-06-18 12:43:03.381436,57.44
2026-06-18 12:43:03.384209,68.09
2026-06-18 12:43:03.396757,75.71
2026-06-18 12:43:03.400364,78.32
2026-06-18 12:43:03.412473,72.95
2026-06-18 12:43:03.416990,63.63
2026-06-18 12:43:03.427532,56.35
2026-06-18 12:43:03.436898,47.11
2026-06-18 12:43:03.443435,36.93
2026-06-18 12:43:03.451039,29.78
2026-06-18 12:43:03.451039,22.66
2026-06-18 12:43:03.466888,11.61
2026-06-18 12:43:03.471829,3.59
2026-06-18 12:43:03.483791,-0.41
2026-06-18 12:43:03.490247,1.58
2026-06-18 12:43:03.499314,-4.4
2026-06-18 12:43:03.507026,-11.34
2026-06-18 12:43:03.515106,-16.26
2026-06-18 12:43:03.517116,-16.18
2026-06-18 12:43:03.529318,-12.11
2026-06-18 12:43:03.538628,-17.03
2026-06-18 12:43:03.545658,-17.94
2026-06-18 12:43:03.553689,-15.86
2026-06-18 12:43:03.561698,-10.81
2026-06-18 12:43:03.569748,-5.78
2026-06-18 12:43:03.573811,-5.75
2026-06-18 12:43:03.584336,-7.71
2026-06-18 12:43:03.590746,-10.66
2026-06-18 12:43:03.600769,-13.59
2026-06-18 12:43:03.600769,-16.5
2026-06-18 12:43:03.616569,-15.43
2026-06-18 12:43:03.617322,-19.33
2026-06-18 12:43:03.632550,-22.22
2026-06-18 12:43:03.633859,-26.09
2026-06-18 12:43:03.646540,-26.95
2026-06-18 12:43:03.650320,-30.8
2026-06-18 12:43:03.661930,-32.63
2026-06-18 12:43:03.666945,-34.46
2026-06-18 12:43:03.677581,-37.27
2026-06-18 12:43:03.686465,-37.09
2026-06-18 12:43:03.694838,-36.9
2026-06-18 12:43:03.702057,-38.71
2026-06-18 12:43:03.709000,-36.52
2026-06-18 12:43:03.716971,-34.35
2026-06-18 12:43:03.724925,-31.19
2026-06-18 12:43:03.733702,-27.06
2026-06-18 12:43:03.741701,-26.92
2026-06-18 12:43:03.749709,-26.79
2026-06-18 12:43:03.756714,-24.66
2026-06-18 12:43:03.765159,-20.56
2026-06-18 12:43:03.772463,-21.45
2026-06-18 12:43:03.779641,-21.34
2026-06-18 12:43:03.788281,-24.22
2026-06-18 12:43:03.794722,-26.09
2026-06-18 12:43:03.800952,-28.95
2026-06-18 12:43:03.810624,-24.82
2026-06-18 12:43:03.819061,-19.72
2026-06-18 12:43:03.823057,-14.65
2026-06-18 12:43:03.834214,-15.57
2026-06-18 12:43:03.842038,-19.47
2026-06-18 12:43:03.850238,-22.36
2026-06-18 12:43:03.858560,-22.25
2026-06-18 12:43:03.866026,-22.14
2026-06-18 12:43:03.873784,-20.04
2026-06-18 12:43:03.882181,-19.94
2026-06-18 12:43:03.889182,-20.83
2026-06-18 12:43:03.896295,-22.72
2026-06-18 12:43:03.900612,-23.6
2026-06-18 12:43:03.912561,-27.46
2026-06-18 12:43:03.917851,-28.32
2026-06-18 12:43:03.927627,-30.17
2026-06-18 12:43:03.936559,-28.03
2026-06-18 12:43:03.943334,-29.88
2026-06-18 12:43:03.950451,-30.72
2026-06-18 12:43:03.950451,-27.58
2026-06-18 12:43:03.966934,-23.47
2026-06-18 12:43:03.972123,-21.36
2026-06-18 12:43:03.983281,-24.24
2026-06-18 12:43:03.991817,-27.1
2026-06-18 12:43:03.999197,-21.99
2026-06-18 12:43:04.000503,-14.91
2026-06-18 12:43:04.014801,-7.87
2026-06-18 12:43:04.016824,-3.86
2026-06-18 12:43:04.029073,-1.85
2026-06-18 12:43:04.036339,-4.82
2026-06-18 12:43:04.044787,-3.8
2026-06-18 12:43:04.050108,-0.8
2026-06-18 12:43:04.060270,5.18
2026-06-18 12:43:04.066821,7.14
2026-06-18 12:43:04.076023,11.08
2026-06-18 12:43:04.085040,13.02
2026-06-18 12:43:04.092796,11.96
2026-06-18 12:43:04.100723,8.91
2026-06-18 12:43:04.106240,-0.09
2026-06-18 12:43:04.115962,-3.07
2026-06-18 12:43:04.117366,-5.05
2026-06-18 12:43:04.132420,-5.02
2026-06-18 12:43:04.133419,-6.99
2026-06-18 12:43:04.146231,-4.96
2026-06-18 12:43:04.150024,-5.93
2026-06-18 12:43:04.161851,-2.92
2026-06-18 12:43:04.166575,-3.9
2026-06-18 12:43:04.177682,-4.87
2026-06-18 12:43:04.186899,-4.85
2026-06-18 12:43:04.189899,-1.84
2026-06-18 12:43:04.202335,4.14
2026-06-18 12:43:04.210320,24.02
2026-06-18 12:43:04.218315,34.85
2026-06-18 12:43:04.225369,19.75
2026-06-18 12:43:04.233358,-18.16
2026-06-18 12:43:04.241357,-46.93
2026-06-18 12:43:04.249355,-42.71
2026-06-18 12:43:04.250248,-20.61
2026-06-18 12:43:04.264707,3.37
2026-06-18 12:43:04.273080,2.36
2026-06-18 12:43:04.279908,-5.61
2026-06-18 12:43:04.288426,-5.58
2026-06-18 12:43:04.295979,-0.58
2026-06-18 12:43:04.303989,1.41
2026-06-18 12:43:04.310994,1.41
2026-06-18 12:43:04.319100,-4.57
2026-06-18 12:43:04.323768,-8.53
2026-06-18 12:43:04.334043,-12.46
2026-06-18 12:43:04.334043,-12.4
2026-06-18 12:43:04.350521,-14.33
2026-06-18 12:43:04.350521,-7.29
2026-06-18 12:43:04.366233,-2.28
2026-06-18 12:43:04.372371,0.71
2026-06-18 12:43:04.382359,-0.28
2026-06-18 12:43:04.383723,-8.24
2026-06-18 12:43:04.397993,-14.17
2026-06-18 12:43:04.404023,-10.12
2026-06-18 12:43:04.412782,-2.11
2026-06-18 12:43:04.419844,-3.09
2026-06-18 12:43:04.427531,-3.08
2026-06-18 12:43:04.433347,-0.08
2026-06-18 12:43:04.443411,12.86
2026-06-18 12:43:04.452231,25.73
2026-06-18 12:43:04.457462,34.55
2026-06-18 12:43:04.466687,37.37
2026-06-18 12:43:04.474564,37.18
2026-06-18 12:43:04.483653,31.02
2026-06-18 12:43:04.483653,25.89
2026-06-18 12:43:04.499036,18.8
2026-06-18 12:43:04.507039,9.75
2026-06-18 12:43:04.514573,-2.24
2026-06-18 12:43:04.516893,-10.19
2026-06-18 12:43:04.530219,-16.11
2026-06-18 12:43:04.537799,-14.04
2026-06-18 12:43:04.546341,-19.94
2026-06-18 12:43:04.550110,-28.79
2026-06-18 12:43:04.560480,-35.61
2026-06-18 12:43:04.569722,-37.42
2026-06-18 12:43:04.572743,-39.23
2026-06-18 12:43:04.583848,-40.03
2026-06-18 12:43:04.591868,-42.81
2026-06-18 12:43:04.600455,-40.61
2026-06-18 12:43:04.608600,-37.42
2026-06-18 12:43:04.616595,-36.24
2026-06-18 12:43:04.622643,-37.05
2026-06-18 12:43:04.632314,-33.88
2026-06-18 12:43:04.633783,-28.74
2026-06-18 12:43:04.647915,-20.63
2026-06-18 12:43:04.649927,-13.56
2026-06-18 12:43:04.662022,-13.5
2026-06-18 12:43:04.666712,-18.4
2026-06-18 12:43:04.678017,-23.29
2026-06-18 12:43:04.683277,-23.17
2026-06-18 12:43:04.693581,-21.06
2026-06-18 12:43:04.702375,-21.95
2026-06-18 12:43:04.706354,-21.84
2026-06-18 12:43:04.716780,-20.74
2026-06-18 12:43:04.716780,-17.65
2026-06-18 12:43:04.733114,-16.57
2026-06-18 12:43:04.741219,-20.47
2026-06-18 12:43:04.749218,-20.36
2026-06-18 12:43:04.757230,-20.26
2026-06-18 12:43:04.764512,-15.18
2026-06-18 12:43:04.766524,-17.1
2026-06-18 12:43:04.779370,-15.02
2026-06-18 12:43:04.783980,-15.94
2026-06-18 12:43:04.795003,-10.89
2026-06-18 12:43:04.804033,-6.85
2026-06-18 12:43:04.811687,-2.84
2026-06-18 12:43:04.819588,-1.83
2026-06-18 12:43:04.823786,-1.82
2026-06-18 12:43:04.833978,-4.8
2026-06-18 12:43:04.833978,-6.76
2026-06-18 12:43:04.849901,-6.73
2026-06-18 12:43:04.849901,-9.68
2026-06-18 12:43:04.866814,-9.63
2026-06-18 12:43:04.873452,-8.59
2026-06-18 12:43:04.882178,-11.53
2026-06-18 12:43:04.883178,-13.46
2026-06-18 12:43:04.897905,-13.4
2026-06-18 12:43:04.903591,-12.33
2026-06-18 12:43:04.911807,-12.27
2026-06-18 12:43:04.921235,-12.21
2026-06-18 12:43:04.928723,-11.16
2026-06-18 12:43:04.936720,-12.09
2026-06-18 12:43:04.941246,-13.03
2026-06-18 12:43:04.951714,-12.96
2026-06-18 12:43:04.955435,-11.9
2026-06-18 12:43:04.967192,-11.84
2026-06-18 12:43:04.973762,-7.81
2026-06-18 12:43:04.983956,-3.79
2026-06-18 12:43:04.983956,4.19
2026-06-18 12:43:04.998850,6.16
2026-06-18 12:43:05.005945,8.12
2026-06-18 12:43:05.015474,5.1
2026-06-18 12:43:05.016834,5.07
2026-06-18 12:43:05.029352,3.05
2026-06-18 12:43:05.038181,3.04
2026-06-18 12:43:05.046184,0.04
2026-06-18 12:43:05.049806,-1.95
2026-06-18 12:43:05.060305,-2.94
2026-06-18 12:43:05.069770,-2.92
2026-06-18 12:43:05.076891,-2.91
2026-06-18 12:43:05.083634,-6.87
2026-06-18 12:43:05.083634,-3.85
2026-06-18 12:43:05.099778,3.13
2026-06-18 12:43:05.099778,15.06
2026-06-18 12:43:05.115892,21.94
2026-06-18 12:43:05.117196,26.81
2026-06-18 12:43:05.132181,28.67
2026-06-18 12:43:05.133683,33.5
2026-06-18 12:43:05.147938,37.31
2026-06-18 12:43:05.150313,39.11
2026-06-18 12:43:05.161896,38.92
2026-06-18 12:43:05.166500,36.73
2026-06-18 12:43:05.177656,34.56
2026-06-18 12:43:05.183146,29.41
2026-06-18 12:43:05.193072,25.29
2026-06-18 12:43:05.202206,25.16
2026-06-18 12:43:05.206228,21.05
2026-06-18 12:43:05.216371,23.93
2026-06-18 12:43:05.216371,23.81
2026-06-18 12:43:05.233127,24.69
2026-06-18 12:43:05.240874,16.61
2026-06-18 12:43:05.248874,10.55
2026-06-18 12:43:05.256788,3.53
2026-06-18 12:43:05.264817,-2.45
2026-06-18 12:43:05.266805,-9.41
2026-06-18 12:43:05.279871,-16.32
2026-06-18 12:43:05.283119,-25.2
2026-06-18 12:43:05.294702,-26.07
2026-06-18 12:43:05.299716,-26.93
2026-06-18 12:43:05.310250,-23.81
2026-06-18 12:43:05.316414,-24.69
2026-06-18 12:43:05.325903,-28.54
2026-06-18 12:43:05.334903,-29.4
2026-06-18 12:43:05.339079,-27.26
2026-06-18 12:43:05.349829,-18.17
2026-06-18 12:43:05.349829,-12.11
2026-06-18 12:43:05.366412,-24.98
2026-06-18 12:43:05.373534,-50.73
2026-06-18 12:43:05.382119,-82.31
2026-06-18 12:43:05.383121,-84.89
2026-06-18 12:43:05.397783,-62.57
2026-06-18 12:43:05.399795,-35.39
2026-06-18 12:43:05.411816,-21.29
2026-06-18 12:43:05.416318,-9.24
2026-06-18 12:43:05.427530,-0.24
2026-06-18 12:43:05.433036,14.69
2026-06-18 12:43:05.444027,26.55
2026-06-18 12:43:05.451876,42.34
2026-06-18 12:43:05.460155,57.05
2026-06-18 12:43:05.466643,74.68
2026-06-18 12:43:05.473623,82.27
2026-06-18 12:43:05.483652,85.83
2026-06-18 12:43:05.489177,90.38
2026-06-18 12:43:05.498741,95.9
2026-06-18 12:43:05.499744,99.4
2026-06-18 12:43:05.515334,100.89
2026-06-18 12:43:05.516648,101.38
2026-06-18 12:43:05.529116,102.87
2026-06-18 12:43:05.536798,97.38
2026-06-18 12:43:05.544650,91.91
2026-06-18 12:43:05.549686,81.5
2026-06-18 12:43:05.560329,69.16
2026-06-18 12:43:05.569469,66.82
2026-06-18 12:43:05.575999,75.44
2026-06-18 12:43:05.585251,90.98
2026-06-18 12:43:05.589251,108.44
2026-06-18 12:43:05.599579,125.81
2026-06-18 12:43:05.608048,135.13
2026-06-18 12:43:05.616359,146.39
2026-06-18 12:43:05.616359,152.63
2026-06-18 12:43:05.631981,158.83
2026-06-18 12:43:05.633315,159.03
2026-06-18 12:43:05.647633,151.27
2026-06-18 12:43:05.649646,143.55
2026-06-18 12:43:05.663523,138.85
2026-06-18 12:43:05.670815,132.19
2026-06-18 12:43:05.678335,124.56
2026-06-18 12:43:05.686332,114.98
2026-06-18 12:43:05.693849,100.48
2026-06-18 12:43:05.699451,77.09
2026-06-18 12:43:05.708675,49.84
2026-06-18 12:43:05.717035,16.75
2026-06-18 12:43:05.722205,-9.2
2026-06-18 12:43:05.732952,-33.03
2026-06-18 12:43:05.739326,-53.76
2026-06-18 12:43:05.748755,-74.39
2026-06-18 12:43:05.749695,-86.95
2026-06-18 12:43:05.765272,-91.49
2026-06-18 12:43:05.772628,-87.06
2026-06-18 12:43:05.780153,-77.66
2026-06-18 12:43:05.788392,-67.33
2026-06-18 12:43:05.795418,-56.04
2026-06-18 12:43:05.799583,-49.79
2026-06-18 12:43:05.810274,-48.55
2026-06-18 12:43:05.819044,-46.32
2026-06-18 12:43:05.823046,-48.08
2026-06-18 12:43:05.833604,-52.81
2026-06-18 12:43:05.842265,-56.53
2026-06-18 12:43:05.849871,-64.2
2026-06-18 12:43:05.857427,-78.81
2026-06-18 12:43:05.866100,-107.27
2026-06-18 12:43:05.866100,-133.6
2026-06-18 12:43:05.882017,-149.84
2026-06-18 12:43:05.883499,-148.1
2026-06-18 12:43:05.897620,-137.41
2026-06-18 12:43:05.899619,-132.74
2026-06-18 12:43:05.911989,-134.07
2026-06-18 12:43:05.916104,-136.38
2026-06-18 12:43:05.927501,-137.69
2026-06-18 12:43:05.934300,-138.99
2026-06-18 12:43:05.943727,-145.26
2026-06-18 12:43:05.952578,-149.51
2026-06-18 12:43:05.955581,-147.77
2026-06-18 12:43:05.966468,-146.04
2026-06-18 12:43:05.975009,-144.31
2026-06-18 12:43:05.983107,-148.56
2026-06-18 12:43:05.991444,-147.82
2026-06-18 12:43:05.999416,-135.14
2026-06-18 12:43:06.006429,-123.52
2026-06-18 12:43:06.015420,-109.97
2026-06-18 12:43:06.016840,-96.48
2026-06-18 12:43:06.029042,-76.1
2026-06-18 12:43:06.032889,-49.85
2026-06-18 12:43:06.044698,-24.73
2026-06-18 12:43:06.049630,9.23
2026-06-18 12:43:06.060383,47.99
2026-06-18 12:43:06.069700,85.56
2026-06-18 12:43:06.075285,116.97
2026-06-18 12:43:06.083444,131.31
2026-06-18 12:43:06.090678,135.63
2026-06-18 12:43:06.099644,131.96
2026-06-18 12:43:06.099644,132.3
2026-06-18 12:43:06.116493,133.63
2026-06-18 12:43:06.116493,131.96
2026-06-18 12:43:06.131842,120.36
2026-06-18 12:43:06.133158,98.86
2026-06-18 12:43:06.147408,69.51
2026-06-18 12:43:06.149434,33.35
2026-06-18 12:43:06.162784,4.32
2026-06-18 12:43:06.166138,-16.59
2026-06-18 12:43:06.177954,-28.45
2026-06-18 12:43:06.182855,-34.28
2026-06-18 12:43:06.193819,-38.09
2026-06-18 12:43:06.202380,-47.85
2026-06-18 12:43:06.206404,-53.58
2026-06-18 12:43:06.217706,-58.28
2026-06-18 12:43:06.225360,-60.98
2026-06-18 12:43:06.233349,-62.66
2026-06-18 12:43:06.241131,-65.33
2026-06-18 12:43:06.249138,-64.01
2026-06-18 12:43:06.257133,-58.72
2026-06-18 12:43:06.265162,-53.45
2026-06-18 12:43:06.272180,-54.18
2026-06-18 12:43:06.280714,-48.93
2026-06-18 12:43:06.287733,-45.7
2026-06-18 12:43:06.295717,-42.49
2026-06-18 12:43:06.303990,-39.29
2026-06-18 12:43:06.310780,-36.11
2026-06-18 12:43:06.319048,-31.95
2026-06-18 12:43:06.327045,-25.82
2026-06-18 12:43:06.335057,-19.72
2026-06-18 12:43:06.339027,-14.65
2026-06-18 12:43:06.349571,-9.6
2026-06-18 12:43:06.357844,-0.59
2026-06-18 12:43:06.366508,5.38
2026-06-18 12:43:06.366508,17.29
2026-06-18 12:43:06.382008,25.17
2026-06-18 12:43:06.383655,34.99
2026-06-18 12:43:06.397419,48.74
2026-06-18 12:43:06.399436,72.38
2026-06-18 12:43:06.411846,96.89
2026-06-18 12:43:06.421302,111.33
2026-06-18 12:43:06.427486,95.85
2026-06-18 12:43:06.433379,60.55
2026-06-18 12:43:06.443692,31.39
2026-06-18 12:43:06.452533,27.25
2026-06-18 12:43:06.455531,40.05
2026-06-18 12:43:06.466757,55.77
2026-06-18 12:43:06.475951,57.48
2026-06-18 12:43:06.483067,55.21
2026-06-18 12:43:06.483067,49.95
2026-06-18 12:43:06.499498,47.72
2026-06-18 12:43:06.499498,40.51
2026-06-18 12:43:06.515095,34.34
2026-06-18 12:43:06.522086,31.18
2026-06-18 12:43:06.530847,32.02
2026-06-18 12:43:06.537834,30.87
2026-06-18 12:43:06.545849,29.72
2026-06-18 12:43:06.553858,27.58
2026-06-18 12:43:06.561479,26.45
2026-06-18 12:43:06.569572,24.32
2026-06-18 12:43:06.576300,22.21
2026-06-18 12:43:06.585029,16.13
2026-06-18 12:43:06.589007,13.06
2026-06-18 12:43:06.599697,10.01
2026-06-18 12:43:06.599697,9.96
2026-06-18 12:43:06.615934,10.91
2026-06-18 12:43:06.615934,14.84
2026-06-18 12:43:06.631638,18.74
