PC_Timestamp,ECG
2026-06-18 11:36:50.804235,26.29
2026-06-18 11:36:50.812030,24.17
2026-06-18 11:36:50.813853,-16.74
2026-06-18 11:36:50.828118,-41.53
2026-06-18 11:36:50.835210,-37.35
2026-06-18 11:36:50.835210,-24.23
2026-06-18 11:36:50.846518,-21.12
2026-06-18 11:36:50.846518,-19.02
2026-06-18 11:36:50.863615,7.94
2026-06-18 11:36:50.863615,46.7
2026-06-18 11:36:50.880830,66.37
2026-06-18 11:36:50.880830,73.0
2026-06-18 11:36:50.897675,80.6
2026-06-18 11:36:50.905666,82.18
2026-06-18 11:36:50.913122,53.91
2026-06-18 11:36:50.921220,24.79
2026-06-18 11:36:50.929077,9.74
2026-06-18 11:36:50.937058,27.6
2026-06-18 11:36:50.944318,32.44
2026-06-18 11:36:50.952207,17.35
2026-06-18 11:36:50.959815,-9.6
2026-06-18 11:36:50.967825,-39.4
2026-06-18 11:36:50.976038,-60.1
2026-06-18 11:36:50.983915,-21.99
2026-06-18 11:36:50.990075,47.77
2026-06-18 11:36:50.996829,83.35
2026-06-18 11:36:50.996829,50.1
2026-06-18 11:36:51.013261,4.08
2026-06-18 11:36:51.013261,18.98
2026-06-18 11:36:51.030298,55.7
2026-06-18 11:36:51.034866,37.51
2026-06-18 11:36:51.045807,-51.23
2026-06-18 11:36:51.047443,-129.58
2026-06-18 11:36:51.062623,-138.88
2026-06-18 11:36:51.064604,-96.4
2026-06-18 11:36:51.078023,-64.07
2026-06-18 11:36:51.081210,-28.93
2026-06-18 11:36:51.081210,14.0
2026-06-18 11:36:51.096606,66.67
2026-06-18 11:36:51.096606,69.32
2026-06-18 11:36:51.114210,30.17
2026-06-18 11:36:51.124683,-9.78
2026-06-18 11:36:51.131237,-3.76
2026-06-18 11:36:51.138805,33.07
2026-06-18 11:36:51.147984,31.91
2026-06-18 11:36:51.151068,1.9
2026-06-18 11:36:51.163572,-21.99
2026-06-18 11:36:51.167340,-40.79
2026-06-18 11:36:51.179338,-48.54
2026-06-18 11:36:51.181234,-55.26
2026-06-18 11:36:51.194893,-56.98
2026-06-18 11:36:51.198219,-28.83
2026-06-18 11:36:51.210997,1.16
2026-06-18 11:36:51.213558,26.03
